PACKET_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,38581,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,38581,FALSE,TRUE,FALSE,0
27,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,42961,0,FALSE,FALSE,FALSE,1460
26,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,41501,0,FALSE,FALSE,FALSE,1460
25,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,40041,0,FALSE,FALSE,FALSE,1460
24,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,38581,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,40041,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,40041,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,40041,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,40041,FALSE,TRUE,FALSE,0
28,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,44421,0,FALSE,FALSE,FALSE,1460
27,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,42961,0,FALSE,FALSE,FALSE,1460
26,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,41501,0,FALSE,FALSE,FALSE,1460
25,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,40041,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,41501,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,41501,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,41501,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,41501,FALSE,TRUE,FALSE,0
29,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,45881,0,FALSE,FALSE,FALSE,1460
28,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,44421,0,FALSE,FALSE,FALSE,1460
27,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,42961,0,FALSE,FALSE,FALSE,1460
26,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,41501,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,42961,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,42961,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,42961,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,42961,FALSE,TRUE,FALSE,0
30,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,47341,0,FALSE,FALSE,FALSE,1460
29,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,45881,0,FALSE,FALSE,FALSE,1460
28,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,44421,0,FALSE,FALSE,FALSE,1460
27,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,42961,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,44421,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,44421,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,44421,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,44421,FALSE,TRUE,FALSE,0
31,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,48801,0,FALSE,FALSE,FALSE,1460
30,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,47341,0,FALSE,FALSE,FALSE,1460
29,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,45881,0,FALSE,FALSE,FALSE,1460
28,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,44421,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,45881,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,45881,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,45881,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,45881,FALSE,TRUE,FALSE,0
31,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,48801,0,FALSE,FALSE,FALSE,1460
30,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,47341,0,FALSE,FALSE,FALSE,1460
29,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,45881,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,47341,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,47341,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,47341,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,47341,FALSE,TRUE,FALSE,0
31,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,48801,0,FALSE,FALSE,FALSE,1460
30,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,47341,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,48801,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,48801,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,48801,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,48801,FALSE,TRUE,FALSE,0
31,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,48801,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,50261,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,50261,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,50261,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,50261,FALSE,TRUE,FALSE,0
32,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,50261,0,FALSE,FALSE,FALSE,1460
32,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,50261,0,FALSE,FALSE,FALSE,1460
32,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,50261,0,FALSE,FALSE,FALSE,1460
32,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,50261,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,51721,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,51721,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,51721,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,51721,FALSE,TRUE,FALSE,0
33,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,51721,0,FALSE,FALSE,FALSE,1460
33,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,51721,0,FALSE,FALSE,FALSE,1460
33,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,51721,0,FALSE,FALSE,FALSE,1460
33,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,51721,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,53181,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,53181,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,53181,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,53181,FALSE,TRUE,FALSE,0
34,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,53181,0,FALSE,FALSE,FALSE,1460
34,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,53181,0,FALSE,FALSE,FALSE,1460
34,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,53181,0,FALSE,FALSE,FALSE,1460
34,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,53181,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,54641,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,54641,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,54641,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,54641,FALSE,TRUE,FALSE,0
35,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,54641,0,FALSE,FALSE,FALSE,1460
35,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,54641,0,FALSE,FALSE,FALSE,1460
35,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,54641,0,FALSE,FALSE,FALSE,1460
35,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,54641,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,56101,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,56101,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,56101,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,56101,FALSE,TRUE,FALSE,0
36,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,56101,0,FALSE,FALSE,FALSE,1460
36,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,56101,0,FALSE,FALSE,FALSE,1460
36,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,56101,0,FALSE,FALSE,FALSE,1460
36,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,56101,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,57561,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,57561,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,57561,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,57561,FALSE,TRUE,FALSE,0
37,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,57561,0,FALSE,FALSE,FALSE,1460
37,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,57561,0,FALSE,FALSE,FALSE,1460
37,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,57561,0,FALSE,FALSE,FALSE,1460
37,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,57561,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,59021,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,59021,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,59021,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,59021,FALSE,TRUE,FALSE,0
38,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,59021,0,FALSE,FALSE,FALSE,1460
38,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,59021,0,FALSE,FALSE,FALSE,1460
38,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,59021,0,FALSE,FALSE,FALSE,1460
38,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,59021,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,60481,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,60481,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,60481,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,60481,FALSE,TRUE,FALSE,0
39,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,60481,0,FALSE,FALSE,FALSE,1460
39,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,60481,0,FALSE,FALSE,FALSE,1460
39,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,60481,0,FALSE,FALSE,FALSE,1460
39,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,60481,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,61941,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,61941,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,61941,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,61941,FALSE,TRUE,FALSE,0
40,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,61941,0,FALSE,FALSE,FALSE,1460
40,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,61941,0,FALSE,FALSE,FALSE,1460
40,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,61941,0,FALSE,FALSE,FALSE,1460
40,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,61941,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,63401,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,63401,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,63401,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,63401,FALSE,TRUE,FALSE,0
41,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,63401,0,FALSE,FALSE,FALSE,1460
41,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,63401,0,FALSE,FALSE,FALSE,1460
41,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,63401,0,FALSE,FALSE,FALSE,1460
41,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,63401,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,64861,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,64861,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,64861,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,64861,FALSE,TRUE,FALSE,0
42,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,64861,0,FALSE,FALSE,FALSE,1460
42,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,64861,0,FALSE,FALSE,FALSE,1460
42,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,64861,0,FALSE,FALSE,FALSE,1460
42,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,64861,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,66321,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,66321,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,66321,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,66321,FALSE,TRUE,FALSE,0
43,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,66321,0,FALSE,FALSE,FALSE,1460
43,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,66321,0,FALSE,FALSE,FALSE,1460
43,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,66321,0,FALSE,FALSE,FALSE,1460
43,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,66321,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,67781,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,67781,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,67781,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,67781,FALSE,TRUE,FALSE,0
44,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,67781,0,FALSE,FALSE,FALSE,1460
44,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,67781,0,FALSE,FALSE,FALSE,1460
44,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,67781,0,FALSE,FALSE,FALSE,1460
44,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,67781,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,69241,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,69241,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,69241,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,69241,FALSE,TRUE,FALSE,0
45,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,69241,0,FALSE,FALSE,FALSE,1460
45,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,69241,0,FALSE,FALSE,FALSE,1460
45,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,69241,0,FALSE,FALSE,FALSE,1460
45,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,69241,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,70701,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,70701,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,70701,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,70701,FALSE,TRUE,FALSE,0
46,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,70701,0,FALSE,FALSE,FALSE,1460
46,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,70701,0,FALSE,FALSE,FALSE,1460
46,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,70701,0,FALSE,FALSE,FALSE,1460
46,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,70701,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,72161,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,72161,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,72161,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,72161,FALSE,TRUE,FALSE,0
47,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,72161,0,FALSE,FALSE,FALSE,1460
47,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,72161,0,FALSE,FALSE,FALSE,1460
47,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,72161,0,FALSE,FALSE,FALSE,1460
47,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,72161,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,73621,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,73621,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,73621,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,73621,FALSE,TRUE,FALSE,0
48,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,73621,0,FALSE,FALSE,FALSE,1460
48,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,73621,0,FALSE,FALSE,FALSE,1460
48,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,73621,0,FALSE,FALSE,FALSE,1460
48,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,73621,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,75081,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,75081,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,75081,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,75081,FALSE,TRUE,FALSE,0
49,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,75081,0,FALSE,FALSE,FALSE,1460
49,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,75081,0,FALSE,FALSE,FALSE,1460
49,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,75081,0,FALSE,FALSE,FALSE,1460
49,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,75081,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,76541,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,76541,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,76541,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,5011,76541,FALSE,TRUE,FALSE,0
50,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,76541,0,FALSE,FALSE,FALSE,1460
50,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,76541,0,FALSE,FALSE,FALSE,1460
50,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,76541,0,FALSE,FALSE,FALSE,1460
50,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,76541,0,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,5011,78001,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,5011,78001,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,5011,78001,FALSE,TRUE,FALSE,0
