#Type=Line
#Heading=Link_1_Throughput
#XLabel=Time (ms)
#Num_Y=1
#YLabel=Throughput (Mbps)
0,0,
20.010600,0.027985,
20.042400,0.055882,
20.052680,0.082184,
20.098920,0.307280,
20.236400,0.331284,
40.050280,0.280447,
40.145920,0.292931,
60.050280,0.271239,
60.121120,0.279702,
80.050280,0.266632,
80.121120,0.272987,
100.050280,0.263867,
100.121120,0.268954,
120.050280,0.262024,
120.121120,0.266265,
140.050280,0.260706,
140.139040,0.264309,
160.050280,0.259718,
160.155040,0.262845,
180.050280,0.258950,
180.121120,0.261779,
200.050280,0.258335,
200.121120,0.260882,
220.050280,0.257832,
220.142880,0.260122,
240.050280,0.257413,
240.121120,0.259536,
260.050280,0.257058,
260.121120,0.259018,
280.050280,0.256754,
280.139840,0.258557,
300.050280,0.256490,
300.121120,0.258189,
320.050280,0.256260,
320.143040,0.257835,
340.050280,0.256056,
340.121120,0.257555,
360.050280,0.255875,
360.137760,0.257279,
380.050280,0.255714,
380.141440,0.257041,
400.050280,0.255568,
400.135360,0.256833,
420.050280,0.255436,
420.121120,0.256650,
440.050280,0.255316,
440.140800,0.256463,
460.050280,0.255207,
460.136640,0.256306,
480.050280,0.255107,
480.166240,0.256145,
500.050280,0.255014,
500.134240,0.256027,
520.050280,0.254929,
520.121120,0.255910,
540.050280,0.254850,
540.121120,0.255794,
560.050280,0.254777,
560.121120,0.255688,
580.050280,0.254709,
580.121120,0.255588,
600.050280,0.254645,
600.121120,0.255495,
620.050280,0.254586,
620.121120,0.255408,
640.050280,0.254530,
640.184800,0.255301,
660.050280,0.254478,
660.128000,0.255247,
680.050280,0.254428,
680.121120,0.255178,
700.050280,0.254382,
700.125120,0.255109,
720.050280,0.254338,
720.121120,0.255046,
740.050280,0.254296,
740.154400,0.254974,
760.050280,0.254257,
760.121120,0.254928,
780.050280,0.254220,
780.121120,0.254873,
800.050280,0.254184,
800.162080,0.254808,
820.050280,0.254150,
820.147040,0.254764,
840.050280,0.254118,
840.121120,0.254725,
860.050280,0.254087,
860.121120,0.254680,
880.050280,0.254058,
880.125600,0.254636,
