#Type=Line
#Heading=APP2_CBR_Throughput
#XLabel=Time (ms)
#Num_Y=1
#YLabel=Throughput (Mbps)
0,0,
20.262080,0.197413,
40.171600,0.199146,
60.146800,0.199512,
80.146800,0.199634,
580.442529,0.034456,
580.488769,0.041344,
580.535009,0.048231,
580.581249,0.055117,
580.627489,0.062002,
580.673729,0.068885,
580.719969,0.075768,
580.766209,0.082649,
580.812449,0.089530,
580.858689,0.096409,
580.904929,0.103287,
580.951169,0.110164,
580.997409,0.117040,
581.043649,0.123915,
581.089889,0.130789,
581.136129,0.137661,
581.182369,0.144533,
581.228609,0.151403,
581.274849,0.158273,
581.321089,0.165141,
581.367329,0.172008,
581.413569,0.178874,
581.459809,0.185739,
581.506049,0.192603,
581.552289,0.199466,
600.146800,0.199951,
620.146800,0.199953,
640.210480,0.199934,
660.153680,0.199953,
680.146800,0.199957,
700.150800,0.199957,
720.146800,0.199959,
740.180080,0.199951,
760.146800,0.199961,
780.146800,0.199962,
800.187760,0.199953,
820.172720,0.199958,
840.146800,0.199965,
860.146800,0.199966,
880.151280,0.199966,
900.181360,0.199960,
920.156880,0.199966,
940.146800,0.199969,
960.146800,0.199969,
980.180560,0.199963,
1000.146800,0.199971,
1020.146800,0.199971,
1040.146800,0.199972,
1060.146800,0.199972,
1080.146800,0.199973,
1100.146800,0.199973,
1120.146800,0.199974,
1140.146800,0.199974,
1160.146800,0.199975,
1180.146800,0.199975,
1200.146800,0.199976,
1220.163280,0.199973,
1240.146800,0.199976,
1260.146800,0.199977,
1280.146800,0.199977,
1300.146800,0.199977,
1320.146800,0.199978,
1340.183600,0.199973,
1360.170960,0.199975,
1380.146800,0.199979,
1400.146800,0.199979,
1420.187520,0.199974,
1440.170160,0.199976,
1460.146800,0.199980,
1480.146800,0.199980,
1500.190000,0.199975,
1520.146800,0.199981,
1540.172720,0.199978,
1560.233040,0.199970,
1580.187760,0.199976,
1600.182160,0.199977,
1620.179440,0.199978,
1640.146800,0.199982,
1660.146800,0.199982,
1680.146800,0.199983,
1700.146800,0.199983,
1720.146800,0.199983,
1740.146800,0.199983,
1760.146800,0.199983,
1780.146800,0.199984,
1800.146800,0.199984,
1820.146800,0.199984,
1840.187600,0.199980,
1860.146800,0.199984,
1880.175120,0.199981,
1900.146800,0.199985,
1920.146800,0.199985,
1940.191440,0.199980,
1960.155600,0.199984,
1980.148400,0.199985,
2000.190320,0.199981,
2020.201200,0.199980,
2040.146800,0.199986,
2060.146800,0.199986,
2080.146800,0.199986,
2100.146800,0.199986,
2120.207200,0.199980,
2140.146800,0.199986,
2160.146800,0.199986,
2180.146800,0.199987,
2200.150160,0.199986,
2220.146800,0.199987,
2240.146800,0.199987,
2260.158960,0.199986,
2280.146800,0.199987,
2300.214800,0.199981,
2320.198320,0.199983,
2340.174480,0.199985,
2360.217360,0.199982,
2380.146800,0.199988,
2400.150160,0.199987,
2420.146800,0.199988,
2440.146800,0.199988,
2460.190320,0.199985,
2480.146800,0.199988,
2500.178000,0.199986,
2520.146800,0.199988,
2540.175920,0.199986,
2560.146800,0.199989,
2580.187120,0.199985,
2600.146800,0.199989,
2620.148400,0.199989,
2640.176240,0.199987,
2660.146800,0.199989,
2680.146800,0.199989,
2700.146800,0.199989,
2720.154960,0.199989,
2740.161360,0.199988,
2760.146800,0.199989,
2780.146800,0.199989,
2800.146800,0.199990,
2820.146800,0.199990,
2840.235520,0.199983,
2860.190640,0.199987,
2880.146800,0.199990,
2900.185200,0.199987,
2920.155280,0.199989,
2940.146800,0.199990,
2960.146800,0.199990,
2980.146800,0.199990,
3000.146800,0.199990,
3020.188400,0.199988,
3040.146800,0.199990,
3060.188560,0.199988,
3080.189040,0.199988,
3100.174320,0.199989,
3120.151440,0.199990,
3140.159600,0.199990,
3160.150000,0.199991,
3180.193680,0.199988,
3200.172080,0.199989,
3220.190880,0.199988,
3240.146800,0.199991,
3260.146800,0.199991,
3280.146800,0.199991,
3300.146800,0.199991,
3320.146800,0.199991,
3340.184480,0.199989,
3360.190160,0.199989,
3380.146800,0.199991,
3400.153360,0.199991,
3420.146800,0.199991,
3440.156080,0.199991,
3460.191600,0.199989,
3480.191440,0.199989,
3500.146800,0.199992,
3520.146800,0.199992,
3540.150160,0.199992,
3560.181040,0.199990,
3580.189520,0.199989,
3600.146800,0.199992,
3620.146800,0.199992,
3640.146800,0.199992,
3660.146800,0.199992,
3680.192400,0.199990,
3700.180880,0.199990,
3720.146800,0.199992,
3740.187440,0.199990,
