#Type=Line
#Heading=Link_2_Throughput
#XLabel=Time (ms)
#Num_Y=1
#YLabel=Throughput (Mbps)
0,0,
20.031800,0.027956,
20.063600,0.055822,
20.115640,0.081926,
20.472280,0.676818,
20.619920,0.697578,
40.381240,0.658524,
40.528880,0.669152,
60.381240,0.651328,
60.528880,0.658463,
80.381240,0.647713,
80.528880,0.653082,
100.381240,0.645539,
100.528880,0.649843,
120.381240,0.644087,
120.528880,0.647679,
620.934338,0.145381,
621.081978,0.146196,
621.483778,0.165745,
621.606818,0.185352,
621.631418,0.186194,
621.754458,0.187006,
622.033218,0.206548,
622.156258,0.226130,
622.180858,0.226969,
622.279298,0.246552,
622.303898,0.247390,
622.402338,0.266966,
622.426938,0.267803,
622.549978,0.268599,
622.582658,0.288193,
622.705698,0.307741,
622.730298,0.308577,
622.828738,0.328129,
622.853338,0.328963,
622.951778,0.348509,
622.976378,0.349342,
623.099418,0.350121,
623.132098,0.369694,
623.255138,0.389208,
623.279738,0.390040,
623.378178,0.409562,
623.402778,0.410393,
623.501218,0.429908,
623.525818,0.430738,
623.624258,0.450245,
623.648858,0.451074,
623.747298,0.470575,
623.771898,0.471403,
623.870338,0.490897,
623.894938,0.491724,
623.993378,0.511211,
624.017978,0.512037,
624.116418,0.531516,
624.141018,0.532341,
624.239458,0.551814,
624.264058,0.552638,
624.362498,0.572104,
624.387098,0.572927,
624.485538,0.592385,
624.510138,0.593207,
624.608578,0.612659,
624.633178,0.613480,
624.731618,0.632925,
624.756218,0.633745,
624.854658,0.653182,
624.879258,0.654002,
625.002298,0.654718,
640.381240,0.658058,
640.528880,0.658731,
660.381240,0.657414,
660.528880,0.658067,
680.381240,0.656808,
680.528880,0.657442,
700.381240,0.656237,
700.528880,0.656852,
720.381240,0.655697,
720.528880,0.656296,
740.381240,0.655187,
740.528880,0.655769,
760.381240,0.654703,
760.528880,0.655270,
780.381240,0.654244,
780.528880,0.654797,
800.381240,0.653808,
800.528880,0.654347,
820.381240,0.653394,
820.528880,0.653920,
840.381240,0.652999,
840.528880,0.653512,
860.381240,0.652622,
860.528880,0.653124,
880.381240,0.652263,
880.528880,0.652753,
900.381240,0.651919,
900.528880,0.652399,
920.381240,0.651591,
920.528880,0.652060,
940.381240,0.651276,
940.528880,0.651735,
960.381240,0.650975,
960.528880,0.651424,
980.381240,0.650686,
980.528880,0.651126,
1000.381240,0.650408,
1000.528880,0.650840,
1020.381240,0.650141,
1020.528880,0.650565,
1040.381240,0.649885,
1040.528880,0.650300,
1060.381240,0.649638,
1060.528880,0.650045,
1080.381240,0.649400,
1080.528880,0.649800,
1100.381240,0.649171,
1100.528880,0.649564,
1120.381240,0.648951,
1120.528880,0.649336,
1140.381240,0.648737,
1140.528880,0.649116,
1160.381240,0.648532,
1160.528880,0.648904,
1180.381240,0.648333,
1180.528880,0.648699,
1200.381240,0.648141,
1200.528880,0.648501,
1220.381240,0.647955,
1220.528880,0.648309,
1240.381240,0.647775,
1240.528880,0.648124,
1260.381240,0.647601,
1260.528880,0.647944,
1280.381240,0.647432,
1280.528880,0.647770,
1300.381240,0.647269,
1300.528880,0.647601,
1320.381240,0.647110,
1320.528880,0.647438,
1340.381240,0.646956,
1340.528880,0.647279,
1360.381240,0.646807,
1360.528880,0.647125,
1380.381240,0.646662,
1380.528880,0.646975,
1400.381240,0.646521,
1400.528880,0.646830,
1420.381240,0.646384,
